Log Number,Bus Voltage (V),Shunt Voltage (mV),Load Current (mA),Load Voltage (V),Power (mW),DateTime
0,3.763999939,-0.170000002,17.70000076,3.763829938998,26,2022/03/27 18:09:52
1,3.776000023,1.559999943,5.599999905,3.7775600229429998,30,2022/03/27 18:10:07
2,3.756000042,0.75,15,3.756750042,86,2022/03/27 18:10:22
3,3.776000023,0.899999976,36,3.776900022976,56,2022/03/27 18:10:37
4,3.772000074,1.899999976,12.69999981,3.7739000739760002,58,2022/03/27 18:10:52
5,3.763999939,2.450000048,11.69999981,3.766449939048,68,2022/03/27 18:11:07
6,3.756000042,1.360000014,11.19999981,3.757360042014,88,2022/03/27 18:11:22
7,3.767999887,2.109999895,10.69999981,3.7701098868950003,68,2022/03/27 18:11:38
8,3.767999887,0.839999974,19.79999924,3.7688398869740003,52,2022/03/27 18:11:52
9,3.767999887,1.629999995,12.30000019,3.7696298869950002,62,2022/03/27 18:12:07
10,3.767999887,1.440000057,12.80000019,3.769439887057,124,2022/03/27 18:12:22
11,3.752000093,3.220000029,25.5,3.755220093029,102,2022/03/27 18:12:37
12,3.747999907,2.279999971,33.59999847,3.750279906971,118,2022/03/27 18:12:53
13,3.756000042,2.039999962,37,3.7580400419620004,98,2022/03/27 18:13:10
14,3.763999939,2.720000029,21.60000038,3.766719939029,134,2022/03/27 18:13:22
15,3.75999999,3.359999895,32.29999924,3.7633599898949996,132,2022/03/27 18:13:37
16,3.756000042,2.700000048,33,3.7587000420480003,104,2022/03/27 18:13:52
17,3.75999999,2.369999886,38.29999924,3.762369989886,102,2022/03/27 18:14:07
18,3.763999939,2.549999952,22.79999924,3.766549938952,122,2022/03/27 18:14:22
19,3.743999958,1.570000052,19.29999924,3.7455699580519997,92,2022/03/27 18:14:37
20,3.763999939,1.440000057,30.70000076,3.765439939057,88,2022/03/27 18:14:52
21,3.756000042,2.849999905,18.79999924,3.758850041905,102,2022/03/27 18:15:07
22,3.711999893,0.610000014,18.29999924,3.712609893014,76,2022/03/27 18:15:22
23,3.680000067,2.150000095,8.699999809,3.682150067095,56,2022/03/27 18:15:37
24,3.700000048,0.730000019,19.89999962,3.700730048019,56,2022/03/27 18:15:53
25,3.700000048,1.710000038,6.599999905,3.701710048038,46,2022/03/27 18:16:10
26,3.711999893,0.670000017,12.60000038,3.7126698930170003,46,2022/03/27 18:16:22
27,3.687999964,1.970000029,7.599999905,3.689969964029,52,2022/03/27 18:16:37
28,3.703999996,2.079999924,7.400000095,3.706079995924,66,2022/03/27 18:16:53
29,3.703999996,0.720000029,21.39999962,3.704719996029,50,2022/03/27 18:17:07
30,3.707999945,0.74000001,9.100000381,3.70873994501,98,2022/03/27 18:17:22
31,3.711999893,2.109999895,8.100000381,3.7141098928950003,62,2022/03/27 18:17:44
32,3.71600008,0.779999971,24.20000076,3.716780079971,50,2022/03/27 18:17:52
33,3.703999996,1.049999952,30.60000038,3.705049995952,66,2022/03/27 18:18:07
34,3.711999893,0.800000012,7.900000095,3.7127998930120003,102,2022/03/27 18:18:22
35,3.700000048,0.819999993,7,3.700820047993,102,2022/03/27 18:18:37
36,3.71600008,2.180000067,10.30000019,3.718180080067,68,2022/03/27 18:18:54
37,3.71600008,1.120000005,16.89999962,3.717120080005,46,2022/03/27 18:19:07
38,3.707999945,-3.339999914,-26.39999962,3.704659945086,92,2022/03/27 18:19:22
39,3.711999893,0.769999981,11.5,3.712769892981,52,2022/03/27 18:19:37
40,3.707999945,-0.479999989,4.199999809,3.707519945011,4,2022/03/27 18:19:52
41,3.727999926,-4.96999979,-44.40000153,3.7230299262099997,184,2022/03/27 18:20:07
42,3.71600008,1,12.80000019,3.71700008,104,2022/03/27 18:20:22
43,3.720000029,2.309999943,11,3.722310028943,62,2022/03/27 18:20:37
44,3.743999958,-6.940000057,-63.70000076,3.737059957943,240,2022/03/27 18:20:52
45,3.71600008,2.329999924,16.10000038,3.718330079924,62,2022/03/27 18:21:07
46,3.676000118,1.179999948,17.60000038,3.677180117948,62,2022/03/27 18:21:22
47,3.71600008,1.600000024,12.60000038,3.7176000800240003,66,2022/03/27 18:21:38
48,3.732000113,-4.349999905,-56,3.7276501130949997,190,2022/03/27 18:21:52
49,3.71600008,-2.75999999,-26.20000076,3.7132400800100003,26,2022/03/27 18:22:07
50,3.74000001,-6.230000019,-57.90000153,3.7337700099810003,216,2022/03/27 18:22:22
51,3.727999926,-2.75,-23.20000076,3.725249926,112,2022/03/27 18:22:37
52,3.707999945,2.230000019,22.60000038,3.710229945019,102,2022/03/27 18:22:52
53,3.720000029,0.270000011,4.5,3.720270029011,56,2022/03/27 18:23:08
54,3.711999893,3.980000019,26.29999924,3.715979893019,132,2022/03/27 18:23:22
55,3.703999996,3.059999943,36.79999924,3.7070599959429997,108,2022/03/27 18:23:37
56,3.703999996,2.519999981,25.20000076,3.706519995981,154,2022/03/27 18:23:52
57,3.720000029,2.420000076,39.79999924,3.722420029076,118,2022/03/27 18:24:07
58,3.700000048,1.730000019,21.89999962,3.7017300480190003,102,2022/03/27 18:24:22
59,3.703999996,2.150000095,25.5,3.7061499960949997,76,2022/03/27 18:24:39
60,3.700000048,1.49000001,18.39999962,3.70149004801,128,2022/03/27 18:24:52
61,3.71600008,1.690000057,17.70000076,3.7176900800570003,104,2022/03/27 18:25:07
62,3.660000086,14.88000011,139.1000061,3.67488008611,528,2022/03/27 18:25:22
63,3.747999907,-7.590000153,-73,3.7404099068470003,266,2022/03/27 18:25:38
64,3.74000001,-7.559999943,-58.90000153,3.732440010057,266,2022/03/27 18:25:52
65,3.74000001,-7.519999981,-70.80000305,3.732480010019,212,2022/03/27 18:26:08
66,3.743999958,-7.460000038,-74.80000305,3.736539957962,200,2022/03/27 18:26:22
67,3.743999958,-7.559999943,-72.09999847,3.736439958057,256,2022/03/27 18:26:37
68,3.736000061,-6.039999962,-71,3.7299600610379997,246,2022/03/27 18:26:52
69,3.732000113,-6.570000172,-69,3.7254301128279996,236,2022/03/27 18:27:07
70,3.720000029,-7.170000076,-55.70000076,3.712830028924,240,2022/03/27 18:27:22
71,3.720000029,3.170000076,21.89999962,3.723170029076,88,2022/03/27 18:27:37
72,3.71600008,3.069999933,18.39999962,3.719070079933,92,2022/03/27 18:27:53
73,3.696000099,2.819999933,19.29999924,3.698820098933,96,2022/03/27 18:28:07
74,3.684000015,3.230000019,20.20000076,3.6872300150190003,96,2022/03/27 18:28:22
75,3.711999893,1.980000019,19.79999924,3.7139798930190002,98,2022/03/27 18:28:37
76,3.703999996,1.889999986,33.90000153,3.705889995986,118,2022/03/27 18:28:52
77,3.707999945,2.720000029,30.39999962,3.710719945029,186,2022/03/27 18:29:08
78,3.752000093,-4.909999847,-33.29999924,3.747090093153,148,2022/03/27 18:30:07
79,3.763999939,-6.070000172,-53.79999924,3.757929938828,158,2022/03/27 18:30:22
80,3.75999999,-6.349999905,-46.20000076,3.753649990095,220,2022/03/27 18:30:37
81,3.756000042,-6.539999962,-57,3.749460042038,194,2022/03/27 18:30:52
82,3.763999939,-6.869999886,-52.29999924,3.7571299391140003,240,2022/03/27 18:31:07
83,3.75999999,18.98999977,-65.5,3.77898998977,266,2022/03/27 18:31:22
84,3.776000023,-7.679999828,-76.69999695,3.768320023172,266,2022/03/27 18:31:37
85,3.767999887,-7.670000076,-72.69999695,3.760329886924,222,2022/03/27 18:31:52
86,3.776000023,-6.849999905,-75.5,3.769150023095,232,2022/03/27 18:32:07
87,3.772000074,-7.519999981,-58.40000153,3.764480074019,252,2022/03/27 18:32:22
88,3.756000042,-5.710000038,-65.30000305,3.750290041962,216,2022/03/27 18:32:37
89,3.772000074,-7.230000019,-72.30000305,3.764770073981,258,2022/03/27 18:32:52
90,3.776000023,-6.159999847,-62.59999847,3.769840023153,222,2022/03/27 18:33:07
91,3.747999907,-6.389999866,-70.5,3.741609907134,242,2022/03/27 18:33:22
92,3.772000074,19.10000038,-70.30000305,3.79110007438,222,2022/03/27 18:33:40
93,3.747999907,-6.480000019,-68.80000305,3.741519906981,220,2022/03/27 18:33:52
94,3.772000074,-6.800000191,-68.30000305,3.7652000738090003,232,2022/03/27 18:34:07
95,3.752000093,-6.010000229,-47.70000076,3.745990092771,206,2022/03/27 18:34:22
96,3.752000093,-3.75999999,-49.29999924,3.7482400930099997,168,2022/03/27 18:34:37
97,3.736000061,-2.5,-17.29999924,3.733500061,76,2022/03/27 18:34:52
98,3.747999907,-0.300000012,-3,3.747699906988,68,2022/03/27 18:35:07
99,3.727999926,2.380000114,29.89999962,3.730379926114,144,2022/03/27 18:35:22
100,3.711999893,5.260000229,51.90000153,3.7172598932290004,216,2022/03/27 18:35:37
101,3.720000029,9.119999886,78.40000153,3.729120028886,298,2022/03/27 18:35:52
102,3.703999996,9.720000267,115.5,3.713719996267,396,2022/03/27 18:36:07
103,3.696000099,11.73999977,112.3000031,3.70774009877,442,2022/03/27 18:36:22
104,3.696000099,13.18000031,125.5,3.70918009931,476,2022/03/27 18:36:37
105,3.660000086,12.60000038,119.1999969,3.67260008638,522,2022/03/27 18:36:52
106,3.696000099,12.65999985,139.8000031,3.70866009885,494,2022/03/27 18:37:07
107,3.691999912,12.40999985,137.8000031,3.70440991185,488,2022/03/27 18:37:22
108,3.691999912,12.5,141,3.704499912,488,2022/03/27 18:37:37
109,3.687999964,12.51000023,130.1999969,3.7005099642299997,554,2022/03/27 18:37:52
110,3.599999905,13.07999992,133.3000031,3.6130799049199998,478,2022/03/27 18:38:07
111,3.696000099,13.21000004,134.6000061,3.70921009904,492,2022/03/27 18:38:22
112,3.691999912,13.97999954,126.4000015,3.70597991154,502,2022/03/27 18:38:37
113,3.680000067,13.89000034,128.8000031,3.69389006734,498,2022/03/27 18:38:52
114,3.671999931,13.10000038,137.6000061,3.6850999313800004,504,2022/03/27 18:39:07
115,3.680000067,12.85999966,135.1000061,3.6928600666599998,528,2022/03/27 18:39:22
116,3.687999964,12.64999962,155.8999939,3.7006499636199996,602,2022/03/27 18:39:37
117,3.684000015,12.85000038,131.8000031,3.69685001538,540,2022/03/27 18:39:52
118,3.687999964,13.81000042,130.1999969,3.7018099644199998,494,2022/03/27 18:40:07
119,3.691999912,14.35999966,128.5,3.70635991166,530,2022/03/27 18:40:24
120,3.684000015,13.21000004,140.6999969,3.69721001504,482,2022/03/27 18:40:37
121,3.691999912,14.14999962,134.6999969,3.70614991162,538,2022/03/27 18:40:52
122,3.684000015,13.44999981,138.1999969,3.6974500148100002,494,2022/03/27 18:41:07
123,3.676000118,13.27000046,129.1999969,3.68927011846,528,2022/03/27 18:41:22
124,3.664000034,12.85000038,130,3.6768500343799997,544,2022/03/27 18:41:37
125,3.676000118,14.13000011,130,3.6901301181100004,518,2022/03/27 18:41:52
126,3.687999964,12.89999962,130.1999969,3.70089996362,540,2022/03/27 18:42:07
127,3.671999931,13.05000019,142.8999939,3.68504993119,498,2022/03/27 18:42:22
128,3.687999964,13.06999969,130.5,3.7010699636899997,498,2022/03/27 18:42:37
129,3.687999964,14.18999958,130.3999939,3.70218996358,518,2022/03/27 18:42:52
130,3.687999964,12.81000042,139.6000061,3.70080996442,492,2022/03/27 18:43:07
131,3.676000118,12.89999962,133.1000061,3.6889001176200003,518,2022/03/27 18:43:22
132,3.700000048,14.01000023,124.5999985,3.71401004823,488,2022/03/27 18:43:37
133,3.691999912,14.34000015,133.8999939,3.70633991215,518,2022/03/27 18:43:52
134,3.676000118,13.43000031,140.8000031,3.6894301183100002,530,2022/03/27 18:44:07
135,3.696000099,14.26000023,134.5,3.71026009923,504,2022/03/27 18:44:22
136,3.691999912,13.05000019,146.3000031,3.70504991219,502,2022/03/27 18:44:37
137,3.684000015,13.27000046,143.1999969,3.69727001546,498,2022/03/27 18:44:52
138,3.687999964,13.07999992,134.1000061,3.70107996392,550,2022/03/27 18:45:07
139,3.671999931,13.51000023,152.3000031,3.6855099312300004,518,2022/03/27 18:45:22
140,3.687999964,13.80000019,130.3000031,3.7017999641899997,514,2022/03/27 18:45:37
141,3.676000118,13.47999954,139.6000061,3.68948011754,502,2022/03/27 18:45:52
142,3.671999931,13.19999981,137.6999969,3.68519993081,554,2022/03/27 18:46:07
143,3.344000101,13.06000042,134.3999939,3.3570601014199997,514,2022/03/27 18:46:22
144,3.696000099,13.17000008,130.1999969,3.70917009908,508,2022/03/27 18:46:38
145,3.687999964,13.15999985,407.6000061,3.70115996385,560,2022/03/27 18:46:52
146,3.696000099,13.22000027,131.6999969,3.70922009927,524,2022/03/27 18:47:07
147,3.700000048,13.17000008,139,3.7131700480800003,484,2022/03/27 18:47:22
148,3.691999912,14.43999958,132.8999939,3.70643991158,512,2022/03/27 18:47:37
149,3.700000048,13.35999966,151.6999969,3.71336004766,498,2022/03/27 18:47:52
150,3.684000015,13.92000008,152.8999939,3.6979200150800002,502,2022/03/27 18:48:07
151,3.696000099,14.47000027,131.3000031,3.7104700992699997,508,2022/03/27 18:48:22
152,3.696000099,14.47999954,135.6999969,3.7104800985399997,508,2022/03/27 18:48:37
153,3.703999996,14.68999958,139.3999939,3.7186899955799997,528,2022/03/27 18:48:52
154,3.671999931,14.57999992,140.6000061,3.6865799309200002,522,2022/03/27 18:49:07
155,3.691999912,13.23999977,142.1000061,3.70523991177,512,2022/03/27 18:49:22
156,3.691999912,13.60000038,154.8999939,3.70559991238,504,2022/03/27 18:49:37
157,3.700000048,14.85999966,141.8999939,3.71486004766,600,2022/03/27 18:49:52
158,3.691999912,13.35000038,145.3000031,3.70534991238,522,2022/03/27 18:50:07
159,3.691999912,13.53999996,135.8999939,3.70553991196,512,2022/03/27 18:50:22
160,3.687999964,14.52999973,132.3000031,3.70252996373,528,2022/03/27 18:50:37
161,3.676000118,15.06000042,142.3000031,3.6910601184200003,550,2022/03/27 18:50:52
162,3.696000099,14.44999981,132.8999939,3.71045009881,518,2022/03/27 18:51:07
163,3.696000099,12.85000038,149.6000061,3.7088500993799998,518,2022/03/27 18:51:22
164,3.687999964,13.42000008,144.8000031,3.70141996408,530,2022/03/27 18:51:37
165,3.696000099,14.60999966,127.0999985,3.71061009866,518,2022/03/27 18:51:52
166,3.680000067,13.32999992,137.6999969,3.6933300669199998,528,2022/03/27 18:52:07
167,3.671999931,13.78999996,154.3000031,3.6857899309600004,514,2022/03/27 18:52:22
168,3.671999931,13.73999977,154.6000061,3.68573993077,524,2022/03/27 18:52:37
169,3.680000067,14.38000011,143.1999969,3.69438006711,538,2022/03/27 18:52:52
170,3.687999964,13.42000008,145.8999939,3.70141996408,514,2022/03/27 18:53:07
171,3.664000034,13.42000008,150,3.67742003408,530,2022/03/27 18:53:23
172,3.680000067,13.52999973,140.8999939,3.6935300667299997,574,2022/03/27 18:53:37
173,3.680000067,13.39000034,140.5,3.6933900673399997,528,2022/03/27 18:53:52
174,3.696000099,42.00999832,135.3999939,3.73801009732,518,2022/03/27 18:54:07
175,3.691999912,13.61999989,136.3000031,3.70561991189,518,2022/03/27 18:54:22
176,3.687999964,13.53999996,281.3999939,3.7015399639599997,1418,2022/03/27 18:54:37
177,3.691999912,13.53999996,133.8999939,3.70553991196,548,2022/03/27 18:54:52
178,3.667999983,13.76000023,143,3.68175998323,508,2022/03/27 18:55:07
179,3.655999899,14.90999985,134.8000031,3.67090989885,522,2022/03/27 18:55:22
180,3.691999912,13.32999992,139.6000061,3.70532991192,508,2022/03/27 18:55:37
181,3.680000067,13.39999962,138.8999939,3.6934000666199998,574,2022/03/27 18:55:52
182,3.619999886,13.28999996,138.1000061,3.63328988596,564,2022/03/27 18:56:07
183,3.680000067,13.93999958,147.1999969,3.6939400665799997,534,2022/03/27 18:56:22
184,3.696000099,14.93000031,143.8999939,3.71093009931,512,2022/03/27 18:56:37
185,3.687999964,14.71000004,135.8000031,3.70270996404,524,2022/03/27 18:56:52
186,3.696000099,15.07999992,145.3000031,3.71108009892,530,2022/03/27 18:57:07
187,3.691999912,13.52999973,139.5,3.70552991173,564,2022/03/27 18:57:22
188,3.680000067,13.63000011,137.8999939,3.69363006711,570,2022/03/27 18:57:37
189,3.684000015,13.52999973,150.8999939,3.69753001473,528,2022/03/27 18:57:52
190,3.667999983,13.81999969,136.8999939,3.68181998269,524,2022/03/27 18:58:07
191,3.696000099,13.60000038,139.6000061,3.70960009938,530,2022/03/27 18:58:22
192,3.667999983,13.55000019,142.5,3.68154998319,538,2022/03/27 18:58:37
193,3.660000086,13.63000011,138.6000061,3.67363008611,540,2022/03/27 18:58:52
194,3.680000067,13.92000008,136.5,3.69392006708,548,2022/03/27 18:59:07
195,3.684000015,14.03999996,138.5,3.69804001496,554,2022/03/27 18:59:22
196,3.691999912,13.89000034,144.8000031,3.70588991234,580,2022/03/27 18:59:37
197,3.687999964,14.93999958,135.5,3.70293996358,518,2022/03/27 18:59:52
198,3.691999912,13.56000042,138.1000061,3.70555991242,508,2022/03/27 19:00:07
199,3.691999912,13.56000042,137.3999939,3.70555991242,528,2022/03/27 19:00:22
200,3.676000118,13.94999981,151.3999939,3.68995011781,528,2022/03/27 19:00:37
201,3.684000015,13.46000004,137.5,3.69746001504,574,2022/03/27 19:00:52
202,3.691999912,13.71000004,138.1000061,3.70570991204,524,2022/03/27 19:01:07
203,3.671999931,16.42000008,136.6999969,3.6884199310800003,580,2022/03/27 19:01:22
204,3.684000015,13.78999996,140.1999969,3.6977900149600003,570,2022/03/27 19:01:37
205,3.687999964,39.95999908,148.5,3.72795996308,548,2022/03/27 19:01:52
206,3.687999964,13.75,140.8000031,3.701749964,530,2022/03/27 19:02:10
207,3.691999912,14.93000031,140.6999969,3.70692991231,538,2022/03/27 19:02:22
208,3.684000015,14.02999973,146.8999939,3.69803001473,524,2022/03/27 19:02:37
209,3.691999912,14.14999962,159.6000061,3.70614991162,522,2022/03/27 19:02:52
210,3.691999912,13.81000042,153.6999969,3.70580991242,530,2022/03/27 19:03:07
211,3.687999964,13.77999973,136.6999969,3.70177996373,576,2022/03/27 19:03:22
212,3.687999964,15.42000008,146.8999939,3.70341996408,570,2022/03/27 19:03:37
213,3.684000015,13.81000042,154.3999939,3.69781001542,544,2022/03/27 19:03:52
214,3.684000015,14.21000004,142.5,3.69821001504,530,2022/03/27 19:04:07
215,3.691999912,15.52999973,147.3999939,3.70752991173,570,2022/03/27 19:04:22
216,3.687999964,13.89999962,138.6999969,3.70189996362,590,2022/03/27 19:04:37
217,3.680000067,14.15999985,161.1000061,3.69416006685,544,2022/03/27 19:04:52
218,3.687999964,15.03999996,142.5,3.70303996396,534,2022/03/27 19:05:07
219,3.664000034,13.81999969,140.8999939,3.6778200336899998,590,2022/03/27 19:05:22
220,3.691999912,13.94999981,156.6999969,3.70594991181,524,2022/03/27 19:05:37
221,3.687999964,15.27000046,139.3999939,3.70326996446,544,2022/03/27 19:05:52
222,3.664000034,15.35999966,145.6000061,3.6793600336599996,548,2022/03/27 19:06:07
223,3.65199995,13.94999981,152.6999969,3.66594994981,538,2022/03/27 19:06:22
224,3.696000099,15.18000031,151,3.71118009931,548,2022/03/27 19:06:37
225,3.684000015,13.86999989,139,3.69787001489,534,2022/03/27 19:06:52
226,3.588000059,14.48999977,149.1999969,3.60249005877,540,2022/03/27 19:07:07
227,3.536000013,22.69000053,152.1000061,3.55869001353,560,2022/03/27 19:07:22
228,3.084000111,14.28999996,158.1000061,3.09829011096,498,2022/03/27 19:07:37
229,3.604000092,-0.600000024,1.899999976,3.6034000919760003,82,2022/03/28 13:10:07
230,3.635999918,-1.00999999,-26.29999924,3.63498991801,58,2022/03/28 13:10:23
231,3.664000034,-1.120000005,-22.10000038,3.662880033995,56,2022/03/28 13:10:37
232,3.375999928,-0.629999995,-12.39999962,3.375369928005,32,2022/03/28 13:10:52
233,3.664000034,16.03000069,-19.79999924,3.6800300346899997,62,2022/03/28 13:16:41
234,3.476000071,21.90999985,-29.39999962,3.49791007085,36,2022/03/28 13:17:39
235,3.619999886,-0.839999974,-26.20000076,3.619159886026,40,2022/03/28 13:19:39
236,3.628000021,-1.559999943,-28.5,3.6264400210570003,78,2022/03/28 13:20:39
237,3.640000105,-0.180000007,-19.89999962,3.639820104993,6,2022/03/28 13:21:39
238,3.628000021,-3.339999914,-19.79999924,3.624660021086,4,2022/03/28 13:22:46
239,3.640000105,-0.709999979,-24.70000076,3.639290105021,20,2022/03/28 13:23:39
240,3.635999918,-2.170000076,-26.60000038,3.633829917924,96,2022/03/28 13:24:39
241,3.60800004,-1.899999976,-33.90000153,3.6061000400239998,102,2022/03/28 13:25:39
242,3.599999905,-2.119999886,-28.39999962,3.5978799051139996,36,2022/03/28 13:26:39
243,3.65199995,-3.269999981,-27.89999962,3.648729950019,4,2022/03/28 13:27:39
244,3.595999956,-1,-7.400000095,3.594999956,52,2022/03/28 13:28:42
245,3.619999886,3.829999924,95,3.623829885924,0,2022/03/28 13:29:39
246,3.635999918,-1.019999981,-36.59999847,3.634979918019,50,2022/03/28 13:30:39
247,3.595999956,-1.779999971,-14.5,3.594219956029,78,2022/03/28 13:31:39
248,3.635999918,-2.319999933,-30.70000076,3.633679918067,96,2022/03/28 13:32:39
249,3.619999886,-3.529999971,-23.10000038,3.616469886029,52,2022/03/28 13:33:38
250,3.60800004,-3.00999999,-16.60000038,3.6049900400099997,102,2022/03/28 13:34:38
251,3.619999886,-0.910000026,-29.60000038,3.619089885974,42,2022/03/28 13:35:38
252,3.624000072,-2.329999924,-26.5,3.621670072076,92,2022/03/28 13:36:38
253,3.332000017,-3.640000105,132.5,3.328360016895,118,2022/03/28 13:37:38
254,3.572000027,-1.929999948,29.29999924,3.570070027052,72,2022/03/28 13:38:39
255,3.595999956,-3.099999905,-9.399999619,3.592899956095,114,2022/03/28 13:39:39
256,3.579999924,-2.819999933,-10.60000038,3.577179924067,88,2022/03/28 13:40:39
257,3.619999886,-3.390000105,-20.29999924,3.616609885895,22,2022/03/28 13:41:39
258,3.628000021,-3.309999943,-8.800000191,3.624690021057,96,2022/03/28 13:42:39
259,3.635999918,-1.850000024,-33.70000076,3.634149917976,88,2022/03/28 13:43:39
260,3.619999886,-3.230000019,-8,3.616769885981,112,2022/03/28 13:44:39
261,3.615999937,4.070000172,-8.899999619,3.6200699371720004,88,2022/03/28 13:45:39
262,3.575999975,-3.099999905,-17.70000076,3.5728999750950003,108,2022/03/28 13:46:39
263,3.619999886,-1.090000033,-32.29999924,3.618909885967,58,2022/03/28 13:47:39
264,3.328000069,-2.349999905,-35.70000076,3.325650069095,102,2022/03/28 13:48:39
265,3.624000072,-1.779999971,-32.09999847,3.6222200720289996,62,2022/03/28 13:49:39
266,3.635999918,-1.389999986,-34.70000076,3.634609918014,62,2022/03/28 13:50:39
267,3.631999969,-1.460000038,-15.60000038,3.630539968962,78,2022/03/28 13:51:38
268,3.631999969,-1.139999986,-33.90000153,3.630859969014,56,2022/03/28 13:52:39
269,3.619999886,2.859999895,-31.29999924,3.622859885895,46,2022/03/28 13:53:40
270,3.624000072,-3.660000086,-6.099999905,3.6203400719139998,96,2022/03/28 13:54:39
271,3.631999969,-2.130000114,-31.89999962,3.629869968886,104,2022/03/28 13:55:39
272,3.604000092,-0.779999971,-37.09999847,3.6032200920290003,42,2022/03/28 13:56:41
273,3.624000072,-3.480000019,-19.79999924,3.620520071981,14,2022/03/28 13:57:39
274,3.624000072,-3.599999905,-7.800000191,3.620400072095,102,2022/03/28 13:58:39
275,3.528000116,3.799999952,21,3.531800115952,68,2022/03/28 13:59:40
276,3.375999928,-2.710000038,-28.70000076,3.3732899279620003,76,2022/03/28 14:00:39
277,3.644000053,-1.730000019,-32.90000153,3.642270052981,68,2022/03/28 14:01:39
278,3.635999918,-1.159999967,-27.20000076,3.634839918033,52,2022/03/28 14:02:41
279,3.635999918,-0.709999979,-26.60000038,3.635289918021,32,2022/03/28 14:03:38
280,3.644000053,-2.24000001,-34.79999924,3.64176005299,92,2022/03/28 14:04:38
281,3.619999886,-0.74000001,-25,3.61925988599,42,2022/03/28 14:05:39
282,3.315999985,-1.039999962,-13.80000019,3.314959985038,88,2022/03/28 14:06:38
283,3.604000092,-3.50999999,-27.89999962,3.6004900920100003,16,2022/03/28 14:07:38
284,3.548000097,-2.549999952,48.70000076,3.545450097048,258,2022/03/28 14:08:38
285,3.644000053,-2.549999952,-23.5,3.641450053048,108,2022/03/28 14:09:38
286,3.624000072,-1.049999952,-31.10000038,3.622950072048,36,2022/03/28 14:10:38
287,3.496000051,-3.420000076,-25.79999924,3.4925800509240004,22,2022/03/28 14:11:40
288,3.599999905,-3,-43,3.5969999049999997,134,2022/03/28 14:12:38
289,3.631999969,-4.079999924,-22.5,3.6279199690760002,148,2022/03/28 14:13:38
290,3.631999969,-4.130000114,-11.30000019,3.6278699688860003,150,2022/03/28 14:14:39
291,3.640000105,-4.5,-21.10000038,3.6355001049999998,138,2022/03/28 14:15:38
292,3.635999918,-4.590000153,-27.79999924,3.631409917847,52,2022/03/28 14:16:38
293,3.303999901,15.31999969,73.40000153,3.31931990069,548,2022/03/28 14:17:42
294,3.628000021,3.109999895,-43.29999924,3.631110020895,128,2022/03/28 14:18:38
295,3.640000105,-4.619999886,-21.79999924,3.635380105114,140,2022/03/28 14:19:39
296,3.635999918,-3.269999981,-37.70000076,3.632729918019,92,2022/03/28 14:20:39
297,3.503999949,-2.089999914,-42.90000153,3.501909949086,72,2022/03/28 14:21:39
298,3.619999886,-1.5,3.400000095,3.618499886,66,2022/03/28 14:22:39
299,3.640000105,-2.680000067,-5.099999905,3.637320104933,68,2022/03/28 14:23:39
300,3.635999918,-13.53999996,-135.8999939,3.62245991804,420,2022/03/28 14:24:41
301,3.671999931,-14.76000023,-164.3000031,3.6572399307700003,558,2022/03/28 14:25:39
302,3.644000053,-16.89999962,-162.1999969,3.62710005338,508,2022/03/28 14:26:39
303,3.54399991,-14.25,-160,3.52974991,522,2022/03/28 14:27:39
304,3.615999937,-2.339999914,-10.5,3.613659937086,30,2022/03/28 14:28:39
305,3.60800004,-2.359999895,-37.40000153,3.605640040105,596,2022/03/28 14:29:39
306,3.664000034,-13.60000038,-154.3000031,3.65040003362,498,2022/03/28 14:30:39
307,3.624000072,-16.46999931,-141.1999969,3.60753007269,586,2022/03/28 14:31:39
308,3.619999886,-15.34000015,-132.1000061,3.60465988585,528,2022/03/28 14:32:39
309,3.599999905,-2.400000095,-5.400000095,3.5975999049049996,32,2022/03/28 14:33:41
310,3.60800004,-1.799999952,-11,3.606200040048,56,2022/03/28 14:34:39
311,3.60800004,0.029999999,-17.20000076,3.608030039999,22,2022/03/28 14:35:38
312,3.611999989,-1.789999962,-10.60000038,3.610209989038,56,2022/03/28 14:36:43
313,3.604000092,-1.519999981,12,3.6024800920190003,50,2022/03/28 14:37:38
314,3.599999905,-1.480000019,3.400000095,3.598519904981,32,2022/03/28 14:38:38
315,3.604000092,-1.090000033,-4.800000191,3.6029100919670003,30,2022/03/28 14:39:38
316,3.60800004,-1.620000005,6.900000095,3.606380039995,22,2022/03/28 14:40:38
317,3.611999989,-1.559999943,2.900000095,3.6104399890570003,46,2022/03/28 14:41:38
318,3.644000053,-15.23999977,-131.1000061,3.62876005323,524,2022/03/28 14:42:38
319,3.671999931,-10.18000031,-123.4000015,3.66181993069,396,2022/03/28 14:43:38
320,3.624000072,-15.52999973,-137.5,3.60847007227,558,2022/03/28 14:44:38
321,3.684000015,-14.5,-159.1000061,3.669500015,560,2022/03/28 14:45:38
322,3.644000053,-15.89000034,-124.6999969,3.62811005266,494,2022/03/28 14:46:39
323,3.671999931,-15.93000031,-144,3.65606993069,476,2022/03/28 14:47:38
324,3.680000067,-14.44999981,-159.6000061,3.66555006719,566,2022/03/28 14:48:38
325,3.680000067,-14.48999977,-155.3999939,3.66551006723,504,2022/03/28 14:49:38
326,3.676000118,-16.35000038,-129.6999969,3.65965011762,26,2022/03/28 14:50:39
